title,bestSeller,amazonPrime,score,total_reviews,rating,asin,url,brand1,brand2,spec,brand
Contour Next EZ meter,False,False,1459.2,304,4.8,B00DVJZ88Q,https://www.amazon.com/dp/B00DVJZ88Q,Contour,Next,EZ meter,Contour Next
Care Touch Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing - 200 Lancets pack of 1,False,True,1348.8,281,4.8,B01GGGS8BE,https://www.amazon.com/dp/B01GGGS8BE,Care,Touch,Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing - 200 Lancets pack of 1,Care Touch
OneTouch Verio Test Strips and OneTouch Delica Plus Lancets for Diabetes Testing | 60-Count Value Pack (30 Lancets & 30 Te...,False,True,1316.0,280,4.7,B08PVZKVL4,https://www.amazon.com/dp/B08PVZKVL4,OneTouch,Verio,Test Strips and OneTouch Delica Plus Lancets for Diabetes Testing | 60-Count Value Pack (30 Lancets & 30 Te...,OneTouch Verio
"CONTOUR NEXT Control Solution for Glucose Test Meter, Level 1, 2.5mL Bottle",False,True,1283.4,279,4.6,B08FV3M87H,https://www.amazon.com/dp/B08FV3M87H,CONTOUR,NEXT,"Control Solution for Glucose Test Meter, Level 1, 2.5mL Bottle",CONTOUR NEXT
Accu-Chek SmartView Test Strips Box of 50,False,False,1215.0,270,4.5,B008320DFE,https://www.amazon.com/dp/B008320DFE,Accu-Chek,SmartView,Test Strips Box of 50,Accu-Chek SmartView
DISONCARE 60H 2 Insulin Pen Cooler Travel Case Diabetic Travel Cooler Ice Pack for Medication with Medical ...,False,True,1212.6,258,4.7,B07MT5C8ZL,https://www.amazon.com/dp/B07MT5C8ZL,DISONCARE,60H,2 Insulin Pen Cooler Travel Case Diabetic Travel Cooler Ice Pack for Medication with Medical ...,DISONCARE 60H
Prodigy No Coding Blood Glucose Test Strips 500 Count,False,True,1034.0,220,4.7,B00D46QOXY,https://www.amazon.com/dp/B00D46QOXY,Prodigy,No,Coding Blood Glucose Test Strips 500 Count,Prodigy No
"FORA 6 Connect 50 Blood Glucose Test Strips, Accurate Blood Sugar Measurement for Diabetes",False,True,1041.6,217,4.8,B07WRGH332,https://www.amazon.com/dp/B07WRGH332,FORA,6,"Connect 50 Blood Glucose Test Strips, Accurate Blood Sugar Measurement for Diabetes",FORA 6
A1CNow+ System (Monitor w/20 Strips) PTS Diagnostics (Diabetes),False,False,931.5,207,4.5,B00KBZ4Y5G,https://www.amazon.com/dp/B00KBZ4Y5G,A1CNow+,System,(Monitor w/20 Strips) PTS Diagnostics (Diabetes),A1CNow+ System
"Medline EvenCare G2 Blood Glucose Monitoring System Starter Kit, Includes Meter, Batteries, Lancing Device, 10 Lancets, 10...",False,False,828.0,180,4.6,B00OMFWJP8,https://www.amazon.com/dp/B00OMFWJP8,Medline,EvenCare,"G2 Blood Glucose Monitoring System Starter Kit, Includes Meter, Batteries, Lancing Device, 10 Lancets, 10...",Medline EvenCare
ACCU-CHEK SmartView Test Strips 50 Each,False,False,789.6,168,4.7,B00DVK01GO,https://www.amazon.com/dp/B00DVK01GO,ACCU-CHEK,SmartView,Test Strips 50 Each,ACCU-CHEK SmartView
OneTouch Verio Test Strips for Diabetes Value Pack - 180 Count | Diabetic Test Strips for Blood Sugar Monitor | at Home Se...,False,False,784.9,167,4.7,B094DRQ926,https://www.amazon.com/dp/B094DRQ926,OneTouch,Verio,Test Strips for Diabetes Value Pack - 180 Count | Diabetic Test Strips for Blood Sugar Monitor | at Home Se...,OneTouch Verio
"Bionime GE100 Test Strips, 50 Count (Pack of 6)",False,False,796.8,166,4.8,B01IF552QS,https://www.amazon.com/dp/B01IF552QS,Bionime,GE100,"Test Strips, 50 Count (Pack of 6)",Bionime GE100
"FORA Pro Voice V8 Diabetes Testing Kit for Accurate and Easy Monitoring Your Blood Glucose with Talking Glucometer, 1 Mete...",False,False,721.6,164,4.4,B077J5FDNV,https://www.amazon.com/dp/B077J5FDNV,FORA,Pro,"Voice V8 Diabetes Testing Kit for Accurate and Easy Monitoring Your Blood Glucose with Talking Glucometer, 1 Mete...",FORA Pro
CJ542050BX - GLUCOCARD Shine Blood Glucose Test Strip (50 count),False,False,713.0,155,4.6,B071SH4STX,https://www.amazon.com/dp/B071SH4STX,CJ542050BX,-,GLUCOCARD Shine Blood Glucose Test Strip (50 count),CJ542050BX -
Quintet AC Glucose Strip 50/bx,False,True,691.2,144,4.8,B00TYUFQW4,https://www.amazon.com/dp/B00TYUFQW4,Quintet,AC,Glucose Strip 50/bx,Quintet AC
"CURO G10 Glucose Home Test Kit : NFC Enabled Connect with CUROfit on iOS & Android Devices- Blood Sugar Monitor Device, 1...",False,True,606.3,141,4.3,B0934X9X6H,https://www.amazon.com/dp/B0934X9X6H,CURO,G10,"Glucose Home Test Kit : NFC Enabled Connect with CUROfit on iOS & Android Devices- Blood Sugar Monitor Device, 1...",CURO G10
Arkray Assure® Dose Control Solutions 500006,False,True,537.5,125,4.3,B01DJE8XNY,https://www.amazon.com/dp/B01DJE8XNY,Arkray,Assure®,Dose Control Solutions 500006,Arkray Assure®
Easy Touch Glucose Monitor Kit Combo (Meter Kit and Test Strips 100ct),False,False,553.5,123,4.5,B00F45UYUM,https://www.amazon.com/dp/B00F45UYUM,Easy,Touch,Glucose Monitor Kit Combo (Meter Kit and Test Strips 100ct),Easy Touch
Bayer's Breeze2 Blood Glucose Monitoring System,False,False,503.1,117,4.3,B000REPUXG,https://www.amazon.com/dp/B000REPUXG,Bayer's,Breeze2,Blood Glucose Monitoring System,Bayer's Breeze2
AgaMatrix Presto Blood Glucose Meter,False,True,519.8,113,4.6,B0031ERL90,https://www.amazon.com/dp/B0031ERL90,AgaMatrix,Presto,Blood Glucose Meter,AgaMatrix Presto
On Call Plus Blood Glucose Test Strips (50 Test Strips),False,False,448.8,102,4.4,B0047Z1PAS,https://www.amazon.com/dp/B0047Z1PAS,On,Call,Plus Blood Glucose Test Strips (50 Test Strips),On Call
Bundle & Save Dario Diabetes Blood Glucose Meter Kit. Test Blood Sugar Estimate A1c. All-in-One Smart Blood Sugar Monitor...,False,True,464.6,101,4.6,B08KFHB61D,https://www.amazon.com/dp/B08KFHB61D,Bundle,&,Save Dario Diabetes Blood Glucose Meter Kit. Test Blood Sugar Estimate A1c. All-in-One Smart Blood Sugar Monitor...,Bundle &
"Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing De...",False,True,364.0,91,4.0,B09KC4TXZ7,https://www.amazon.com/dp/B09KC4TXZ7,Blood,Sugar,"Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing De...",Blood Sugar
Diabetes Testing Kit Glucose Testing Kit includes Embrace Talk Meter 100 Embrace Talk Test strips 100 Embrace 30g Lancets ...,False,False,409.4,89,4.6,B008MU09EC,https://www.amazon.com/dp/B008MU09EC,Diabetes,Testing,Kit Glucose Testing Kit includes Embrace Talk Meter 100 Embrace Talk Test strips 100 Embrace 30g Lancets ...,Diabetes Testing
McKesson True Metrix Pro Professional Monitoring Meter + 50 Mckesson True Metrix Pro Blood Glucose Test Strips (Bundle),False,True,381.8,83,4.6,B077MQCGRB,https://www.amazon.com/dp/B077MQCGRB,McKesson,True,Metrix Pro Professional Monitoring Meter + 50 Mckesson True Metrix Pro Blood Glucose Test Strips (Bundle),McKesson True
Rebel Pop-in Test Strip modules for Blood Glucose Meter by Pops (Lance Level 3),False,False,347.6,79,4.4,B08W9Q9FX3,https://www.amazon.com/dp/B08W9Q9FX3,Rebel,Pop-in,Test Strip modules for Blood Glucose Meter by Pops (Lance Level 3),Rebel Pop-in
Reliable Diathrive Blood Sugar Test Kit & Blood Glucose Monitoring System – 4 Second Results! Glucometer/Glucose Meter Kit...,False,True,326.8,76,4.3,B07KCKGW8J,https://www.amazon.com/dp/B07KCKGW8J,Reliable,Diathrive,Blood Sugar Test Kit & Blood Glucose Monitoring System – 4 Second Results! Glucometer/Glucose Meter Kit...,Reliable Diathrive
(EA) Bayer's CONTOUR(r) Blood Glucose Meter,False,True,340.4,74,4.6,B008UZSIGA,https://www.amazon.com/dp/B008UZSIGA,(EA),Bayer's,CONTOUR(r) Blood Glucose Meter,(EA) Bayer's
"Diabetes Testing Kit - Lovia Care Blood Glucose Monitor Kit with 1 Glucose Meter, 50 Blood Sugar Test Strips, 50 Lancets, ...",False,True,289.8,63,4.6,B09V19XHQX,https://www.amazon.com/dp/B09V19XHQX,Diabetes,Testing,"Kit - Lovia Care Blood Glucose Monitor Kit with 1 Glucose Meter, 50 Blood Sugar Test Strips, 50 Lancets, ...",Diabetes Testing
CURO G10 Glucose Home Test Kit - Device and Set of 110 Test Strips : NFC Enabled Connect with CUROfit (App) on iOS & Andro...,False,True,219.3,51,4.3,B08RK5C29F,https://www.amazon.com/dp/B08RK5C29F,CURO,G10,Glucose Home Test Kit - Device and Set of 110 Test Strips : NFC Enabled Connect with CUROfit (App) on iOS & Andro...,CURO G10
"ONE-CARE 200 count Blood Glucose Test Strips, Precision Sugar Measurement for Diabetics, Monitor Your Diabetes (4 boxes of...",False,True,225.4,49,4.6,B07WH823M9,https://www.amazon.com/dp/B07WH823M9,ONE-CARE,200,"count Blood Glucose Test Strips, Precision Sugar Measurement for Diabetics, Monitor Your Diabetes (4 boxes of...",ONE-CARE 200
OP72500BX - Prodigy No Coding Test Strip (50 count),False,False,216.0,48,4.5,B006QNRGJS,https://www.amazon.com/dp/B006QNRGJS,OP72500BX,-,Prodigy No Coding Test Strip (50 count),OP72500BX -
Accu- Check Mobile Test Cassettes 100 Tests,False,True,211.5,47,4.5,B006GF3HT4,https://www.amazon.com/dp/B006GF3HT4,Accu-,Check,Mobile Test Cassettes 100 Tests,Accu- Check
"MediVena ONE-CARE Glucose Test Strips (50 Count) for use with ONE-CARE Meter - Blood Sugar Monitoring by Diabetics, Box of 50",False,True,216.2,46,4.7,B0881FD3XN,https://www.amazon.com/dp/B0881FD3XN,MediVena,ONE-CARE,"Glucose Test Strips (50 Count) for use with ONE-CARE Meter - Blood Sugar Monitoring by Diabetics, Box of 50",MediVena ONE-CARE
Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter with Lancing Devic...,False,True,198.0,44,4.5,B093GK1VYD,https://www.amazon.com/dp/B093GK1VYD,Blood,Glucose,Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter with Lancing Devic...,Care Touch
TRUEresult Blood Glucose Monitoring System,False,False,151.2,42,3.6,B007CLRD3W,https://www.amazon.com/dp/B007CLRD3W,TRUEresult,Blood,Glucose Monitoring System,TRUEresult Blood
"FORA 6 Connect Blood Glucose Set with 1 Meter, 50 Test Strips, 50 Lancets, Painless Design Lancing Device, Carry Case, Acc...",False,True,180.4,41,4.4,B094VL1SML,https://www.amazon.com/dp/B094VL1SML,FORA,6,"Connect Blood Glucose Set with 1 Meter, 50 Test Strips, 50 Lancets, Painless Design Lancing Device, Carry Case, Acc...",FORA 6
GlucoNavii Blood Glucose Test Strips - 50 Ct Box,False,True,188.0,40,4.7,B00CJ06ES6,https://www.amazon.com/dp/B00CJ06ES6,GlucoNavii,Blood,Glucose Test Strips - 50 Ct Box,GlucoNavii Blood
Bruno MD6 Blood Ketone & Glucose Monitoring System | Track Your Ketones & Ketogenic Diet Progress | Ketosis Test Kit with ...,False,True,159.9,39,4.1,B075DGTJCD,https://www.amazon.com/dp/B075DGTJCD,Bruno,MD6,Blood Ketone & Glucose Monitoring System | Track Your Ketones & Ketogenic Diet Progress | Ketosis Test Kit with ...,Bruno MD6
AlphaTrak 2 Control Solution Package of 2 Bottles,False,False,172.8,36,4.8,B0049PPUGG,https://www.amazon.com/dp/B0049PPUGG,AlphaTrak,2,Control Solution Package of 2 Bottles,AlphaTrak 2
Gluco Navii Blood Glucose Monitoring System + 50 Free Test Strips,False,False,126.0,28,4.5,B013JUCB2W,https://www.amazon.com/dp/B013JUCB2W,Gluco,Navii,Blood Glucose Monitoring System + 50 Free Test Strips,Gluco Navii
"Diabetes Testing Kit Electronic Glucometer Digital Handheld Blood Glucose Monitor 50 Test Strips, 50 Lancets",False,False,98.4,24,4.1,B092QQ37W3,https://www.amazon.com/dp/B092QQ37W3,Diabetes,Testing,"Kit Electronic Glucometer Digital Handheld Blood Glucose Monitor 50 Test Strips, 50 Lancets",Diabetes Testing
"RENPHO Blood Glucose Test Strips and Lancets Bundle Set (50 of Each) for use with RENPHO Diabetes Sugar Testing Meter, No ...",False,True,105.8,23,4.6,B08JY4CMGZ,https://www.amazon.com/dp/B08JY4CMGZ,RENPHO,Blood,"Glucose Test Strips and Lancets Bundle Set (50 of Each) for use with RENPHO Diabetes Sugar Testing Meter, No ...",RENPHO Blood
Accu-Chek Performa 100 Test Strips Without 222 Code Chip For Glucometer(White),False,True,100.0,20,5.0,3222034524,https://www.amazon.com/dp/3222034524,Accu-Chek,Performa,100 Test Strips Without 222 Code Chip For Glucometer(White),Accu-Chek Performa
Small Protective Hard Shell Diabetic Travel Case Testing Kit Organizer for Glucose Meter,False,True,76.0,19,4.0,B07KC565L2,https://www.amazon.com/dp/B07KC565L2,Small,Protective,Hard Shell Diabetic Travel Case Testing Kit Organizer for Glucose Meter,Small Protective
"Care Touch Bundle with Diabetes Testing Kit, Twist Top Lancets, and Blood Glucose Test Strips (3 Items)",False,True,88.2,18,4.9,B09C2K9NQR,https://www.amazon.com/dp/B09C2K9NQR,Care,Touch,"Bundle with Diabetes Testing Kit, Twist Top Lancets, and Blood Glucose Test Strips (3 Items)",Care Touch
"Blood Glucose Monitor Kit, 100 Counts 30 Gauge Lancets, 100 Blood Test Strips and Carrying Case, Lancing Device, Control S...",False,True,61.2,17,3.6,B09V4V9QYN,https://www.amazon.com/dp/B09V4V9QYN,Blood,Glucose,"Monitor Kit, 100 Counts 30 Gauge Lancets, 100 Blood Test Strips and Carrying Case, Lancing Device, Control S...",Care Touch
TRUE Metrix® AIR Starter Kit Plus TRUE METRIX® Blood Glucose Test Strips NFRS 100ct - 2 Pack (200 Test Strips),False,True,73.6,16,4.6,B08KFG71MG,https://www.amazon.com/dp/B08KFG71MG,TRUE,Metrix®,AIR Starter Kit Plus TRUE METRIX® Blood Glucose Test Strips NFRS 100ct - 2 Pack (200 Test Strips),TRUE Metrix®
"ixaer (Shipping from USA) Diabetes Monitoring Kits, 50 Free Test Strips,Lancets-Electronic Glucometer Digital Handheld Blo...",False,False,58.5,15,3.9,B074PPPD8H,https://www.amazon.com/dp/B074PPPD8H,ixaer,(Shipping,"from USA) Diabetes Monitoring Kits, 50 Free Test Strips,Lancets-Electronic Glucometer Digital Handheld Blo...",ixaer (Shipping
TRUE METRIX® Starter Kit Plus TRUE METRIX® Blood Glucose Test Strips NFRS 100ct - 2 Pack (200 Test Strips),False,True,67.2,14,4.8,B08KFK7M3N,https://www.amazon.com/dp/B08KFK7M3N,TRUE,METRIX®,Starter Kit Plus TRUE METRIX® Blood Glucose Test Strips NFRS 100ct - 2 Pack (200 Test Strips),TRUE METRIX®
Ultra Trak Ultimate Glucose Test Strips,False,True,49.4,13,3.8,B00FM5RT5C,https://www.amazon.com/dp/B00FM5RT5C,Ultra,Trak,Ultimate Glucose Test Strips,Ultra Trak
"Agrose Blood Glucose Monitor Kit， 100 Test Strips for Diabetes， 100 Blood Sampling Needles, 1 Glucometer， C...",False,True,52.8,12,4.4,B09NR96K3D,https://www.amazon.com/dp/B09NR96K3D,Agrose,Blood,"Glucose Monitor Kit， 100 Test Strips for Diabetes， 100 Blood Sampling Needles, 1 Glucometer， C...",Agrose Blood
AimStrip 37350 Plus Blood Glucose Test Strips,False,True,48.0,10,4.8,B07J5P9GXG,https://www.amazon.com/dp/B07J5P9GXG,AimStrip,37350,Plus Blood Glucose Test Strips,AimStrip 37350
FreeStyle Optium Neo Glaucometer with Freestyle Optium Neo 50 Test Strips,False,False,32.4,9,3.6,B08V8NJQC8,https://www.amazon.com/dp/B08V8NJQC8,FreeStyle,Optium,Neo Glaucometer with Freestyle Optium Neo 50 Test Strips,FreeStyle Optium
"Blood Glucose Monitor, Carejoy Electronic Glucometer Digital Handheld Diabetes Test Meter Monitor Kit with 50 Free Test St...",False,True,34.4,8,4.3,B07FZR2JV6,https://www.amazon.com/dp/B07FZR2JV6,Blood,Glucose,"Monitor, Carejoy Electronic Glucometer Digital Handheld Diabetes Test Meter Monitor Kit with 50 Free Test St...",Care Touch
"Accu-Chek Test Kit Bundle: 200 Guide Test Strips, Control Solution",False,False,33.6,7,4.8,B0923HDBX5,https://www.amazon.com/dp/B0923HDBX5,Accu-Chek,Test,"Kit Bundle: 200 Guide Test Strips, Control Solution",Accu-Chek Test
TRUE METRIX® GO Starter Kit with TRUE METRIX® Test Strips and TRUEplus® Lancet Bundle,False,True,30.0,6,5.0,B08KC5RN48,https://www.amazon.com/dp/B08KC5RN48,TRUE,METRIX®,GO Starter Kit with TRUE METRIX® Test Strips and TRUEplus® Lancet Bundle,TRUE METRIX®
"Accu-Chek Aviva Plus Test Strips -100 ct, Pack of 3",False,False,25.0,5,5.0,B00FQF779Q,https://www.amazon.com/dp/B00FQF779Q,Accu-Chek,Aviva,"Plus Test Strips -100 ct, Pack of 3",Accu-Chek Aviva
"latulipo Blood Glucose Monitor Kit, with 1 Blood Sugar Test Kit, 50 Blood Glucose Test Strips, 1 Blood Glucose Meter Lanci...",False,True,16.4,4,4.1,B09Q32P2H9,https://www.amazon.com/dp/B09Q32P2H9,latulipo,Blood,"Glucose Monitor Kit, with 1 Blood Sugar Test Kit, 50 Blood Glucose Test Strips, 1 Blood Glucose Meter Lanci...",latulipo Blood
3in1 Easytouch Glucose Cholesterol Uric Acid Monitor Test Strips Lancing Device Lancets and Carrying Case,False,False,12.6,3,4.2,B08L2XX2BX,https://www.amazon.com/dp/B08L2XX2BX,3in1,Easytouch,Glucose Cholesterol Uric Acid Monitor Test Strips Lancing Device Lancets and Carrying Case,3in1 Easytouch
"Accu-Chek Aviva Plus Test Strips - 50 ct, Pack of 5",False,False,10.0,2,5.0,B078YG5RK8,https://www.amazon.com/dp/B078YG5RK8,Accu-Chek,Aviva,"Plus Test Strips - 50 ct, Pack of 5",Accu-Chek Aviva
