asin,url,score,sponsored,amazonChoice,bestSeller,amazonPrime,title,thumbnail,position.page,position.position,position.global_position,price.discounted,price.current_price,price.currency,price.before_price,price.savings_amount,price.savings_percent,reviews.total_reviews,reviews.rating
B093GK1VYD,https://www.amazon.com/dp/B093GK1VYD,198.00,False,False,False,True,Sponsored Ad - Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter wit...,https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,1,30,30,False,0,USD,0.0,0.0,0,44,4.5
B0727VTQGC,https://www.amazon.com/dp/B0727VTQGC,28358.40,False,False,False,False,Sponsored Ad - Accu-Chek Guide Test Strips for Diabetic Blood Glucose Testing (Pack of 50),https://m.media-amazon.com/images/I/714JiizOqtL._AC_UL320_.jpg,1,31,31,False,0,USD,0.0,0.0,0,5908,4.8
B06WWBFRVL,https://www.amazon.com/dp/B06WWBFRVL,2274.70,False,False,False,True,"One Drop for Diabetes Starter Kit with Bluetooth-Enabled Glucose Meter, 1 Lancing Device, 33-Gauge Lancets (10 Count), Tes...",https://m.media-amazon.com/images/I/61Oh2R5A2kL._AC_UL320_.jpg,1,33,33,True,0,USD,49.99,49.99,100,529,4.3
B01M7RVN1P,https://www.amazon.com/dp/B01M7RVN1P,6533.00,False,False,False,False,TrueTrack Test Strips 50 ct (Pack of 2) by TrueTrack,https://m.media-amazon.com/images/I/61nWhDOgifL._AC_UL320_.jpg,1,34,34,True,0,USD,20.0,20.0,100,1390,4.7
B08863ZNCV,https://www.amazon.com/dp/B08863ZNCV,2335.20,False,False,False,True,"Diabetes Testing Kit - Lovia Blood Sugar Test Kit, 50 Glucometer Strips, 1 Lancing Device, 50 Lancets and Carrying Case, G...",https://m.media-amazon.com/images/I/81IqFa5pnFL._AC_UL320_.jpg,1,35,35,False,0,USD,0.0,0.0,0,556,4.2
B09V19XHQX,https://www.amazon.com/dp/B09V19XHQX,289.80,False,False,False,True,"Diabetes Testing Kit - Lovia Care Blood Glucose Monitor Kit with 1 Glucose Meter, 50 Blood Sugar Test Strips, 50 Lancets, ...",https://m.media-amazon.com/images/I/81cNv8df2yL._AC_UL320_.jpg,1,36,36,False,0,USD,0.0,0.0,0,63,4.6
B00FM5RT5C,https://www.amazon.com/dp/B00FM5RT5C,49.40,False,False,False,True,Ultra Trak Ultimate Glucose Test Strips,https://m.media-amazon.com/images/I/41Yr1b7m1VL._AC_UL320_.jpg,1,37,37,False,0,USD,0.0,0.0,0,13,3.8
B077MQCGRB,https://www.amazon.com/dp/B077MQCGRB,381.80,False,False,False,True,McKesson True Metrix Pro Professional Monitoring Meter + 50 Mckesson True Metrix Pro Blood Glucose Test Strips (Bundle),https://m.media-amazon.com/images/I/51OfM4iZ7eL._AC_UL320_.jpg,1,39,39,False,0,USD,0.0,0.0,0,83,4.6
B001AXVF3M,https://www.amazon.com/dp/B001AXVF3M,11376.00,False,False,False,True,Prodigy No Coding Blood Glucose Test Strips (50 ct),https://m.media-amazon.com/images/I/411w0urad4S._AC_UL320_.jpg,1,40,40,True,0,USD,25.64,25.64,100,2370,4.8
B01J4DORAW,https://www.amazon.com/dp/B01J4DORAW,2328.00,False,False,False,True,On Call Express Blood Glucose Diabetic Test Strips- 200 count Value Bundle (4boxof50),https://m.media-amazon.com/images/I/81xiPB7AJ8S._AC_UL320_.jpg,1,41,41,False,0,USD,0.0,0.0,0,485,4.8
B07RS5C3QT,https://www.amazon.com/dp/B07RS5C3QT,1592.50,False,False,False,True,Embrace Blood Glucose Test Strips 200Ct,https://m.media-amazon.com/images/I/51FQyvKOHIL._AC_UL320_.jpg,1,42,42,False,0,USD,0.0,0.0,0,325,4.9
B08PVZKVL4,https://www.amazon.com/dp/B08PVZKVL4,1316.00,False,False,False,True,OneTouch Verio Test Strips and OneTouch Delica Plus Lancets for Diabetes Testing | 60-Count Value Pack (30 Lancets & 30 Te...,https://m.media-amazon.com/images/I/71bSUTFKsTL._AC_UL320_.jpg,1,44,44,False,0,USD,0.0,0.0,0,280,4.7
B06XHXXCVV,https://www.amazon.com/dp/B06XHXXCVV,10636.80,False,False,False,True,3 x 50ct TRUE METRIX® NFRS Test Strips (150 Test Strips),https://m.media-amazon.com/images/I/61dQiW53kjL._AC_UL320_.jpg,1,45,45,False,0,USD,0.0,0.0,0,2216,4.8
B01DJE8XNY,https://www.amazon.com/dp/B01DJE8XNY,537.50,False,False,False,True,Arkray Assure® Dose Control Solutions 500006,https://m.media-amazon.com/images/I/61Np5+ghekL._AC_UL320_.jpg,1,46,46,False,0,USD,0.0,0.0,0,125,4.3
B0881FD3XN,https://www.amazon.com/dp/B0881FD3XN,216.20,False,False,False,True,"MediVena ONE-CARE Glucose Test Strips (50 Count) for use with ONE-CARE Meter - Blood Sugar Monitoring by Diabetics, Box of 50",https://m.media-amazon.com/images/I/71nQ-ftNl-L._AC_UL320_.jpg,1,47,47,False,0,USD,0.0,0.0,0,46,4.7
B0934X9X6H,https://www.amazon.com/dp/B0934X9X6H,606.30,False,False,False,True,"CURO G10 Glucose Home Test Kit : NFC Enabled Connect with CUROfit on iOS & Android Devices- Blood Sugar Monitor Device, 1...",https://m.media-amazon.com/images/I/61djnhaw9ZS._AC_UL320_.jpg,1,48,48,False,0,USD,0.0,0.0,0,141,4.3
B00FQF779Q,https://www.amazon.com/dp/B00FQF779Q,25.00,False,False,False,False,"Accu-Chek Aviva Plus Test Strips -100 ct, Pack of 3",https://m.media-amazon.com/images/I/51AoXv-Y-LL._AC_UL320_.jpg,1,49,49,False,0,USD,0.0,0.0,0,5,5.0
B01AVIDXHM,https://www.amazon.com/dp/B01AVIDXHM,1747.20,False,False,False,True,Embrace Talk Test Strips Bundle 300 Ct,https://m.media-amazon.com/images/I/81hLCeGhFKL._AC_UL320_.jpg,1,50,50,False,0,USD,0.0,0.0,0,364,4.8
B09KC53JSV,https://www.amazon.com/dp/B09KC53JSV,68.00,False,False,False,True,"G-666BS Blood Glucose Test Strips Kit , 100 Test Strips and 25 Lancets for Diabetes , Diabetic Blood Test Strips 1",https://m.media-amazon.com/images/I/7187Kfk26NL._AC_UL320_.jpg,1,51,51,False,0,USD,0.0,0.0,0,17,4.0
B09C2K9NQR,https://www.amazon.com/dp/B09C2K9NQR,88.20,False,False,False,True,"Care Touch Bundle with Diabetes Testing Kit, Twist Top Lancets, and Blood Glucose Test Strips (3 Items)",https://m.media-amazon.com/images/I/41JHOUobS3L._AC_UL320_.jpg,1,52,52,False,0,USD,0.0,0.0,0,18,4.9
B0071834GQ,https://www.amazon.com/dp/B0071834GQ,5662.60,False,False,False,True,"OneTouch Verio Level 3 (Mid) Control Solution for Blood Glucose Meters, Test Strips - 0.128 Fl Oz",https://m.media-amazon.com/images/I/71v1aQcat4L._AC_UL320_.jpg,1,53,53,False,0,USD,0.0,0.0,0,1231,4.6
B014MUOHDE,https://www.amazon.com/dp/B014MUOHDE,4022.40,False,False,False,True,TRUE Metrix Blood Glucose Test Strips(100 Count) with 100 TRUEplus Sterile Lancets 28 Gauge,https://m.media-amazon.com/images/I/71NsziPxdiL._AC_UL320_.jpg,1,54,54,True,0,USD,24.0,24.0,100,838,4.8
B007Z0XULY,https://www.amazon.com/dp/B007Z0XULY,14967.00,False,False,False,True,AlphaTRAK 2 Blood Glucose Monitoring System Kit,https://m.media-amazon.com/images/I/81ZoktQTYyL._AC_UL320_.jpg,1,55,55,False,0,USD,0.0,0.0,0,3326,4.5
B09NR96K3D,https://www.amazon.com/dp/B09NR96K3D,52.80,False,False,False,True,"Sponsored Ad - Agrose Blood Glucose Monitor Kit， 100 Test Strips for Diabetes， 100 Blood Sampling Needles, 1 Glucometer， C...",https://m.media-amazon.com/images/I/51bQrgLkr7L._AC_UL320_.jpg,1,56,56,False,0,USD,0.0,0.0,0,12,4.4
B087H8XM5L,https://www.amazon.com/dp/B087H8XM5L,1681.30,False,False,False,True,"Sponsored Ad - CheckUp 10 Parameters Urine Testing Strips for Cats and Dogs x 50 - Detects Urobilinogen, Glucose, Bilirubi...",https://m.media-amazon.com/images/I/619vZ6fOpeL._AC_UL320_.jpg,1,57,57,False,0,USD,0.0,0.0,0,391,4.3
B07199BSMC,https://www.amazon.com/dp/B07199BSMC,25867.20,False,False,False,True,Sponsored Ad - Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Co...,https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,1,1,1,False,0,USD,0.0,0.0,0,5389,4.8
B0794DFH6F,https://www.amazon.com/dp/B0794DFH6F,45470.40,False,False,False,True,Sponsored Ad - Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of ...,https://m.media-amazon.com/images/I/71xi00Rr7WS._AC_UL320_.jpg,1,2,2,False,0,USD,0.0,0.0,0,9473,4.8
B071RYXFG8,https://www.amazon.com/dp/B071RYXFG8,13161.60,False,False,False,True,Sponsored Ad - Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (200 Co...,https://m.media-amazon.com/images/I/61qjaPBkKoL._AC_UL320_.jpg,1,3,3,True,0,USD,11.99,11.99,100,2742,4.8
B01GGGS8BE,https://www.amazon.com/dp/B01GGGS8BE,1348.80,False,False,False,True,Sponsored Ad - Care Touch Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing - 200 Lancets pack of 1,https://m.media-amazon.com/images/I/7180bRvdSdL._AC_UL320_.jpg,1,4,4,True,0,USD,6.93,6.93,100,281,4.8
B07K36LM21,https://www.amazon.com/dp/B07K36LM21,6297.40,False,False,False,True,"Sidekick All-in-One Glucose Meter Kit – Built in Meter, 50 Test Strips, Lancing Device, 10 Lancets, Control Solution, and ...",https://m.media-amazon.com/images/I/91jo8HPYGOL._AC_UL320_.jpg,1,5,5,False,0,USD,0.0,0.0,0,1369,4.6
B005HJRWRS,https://www.amazon.com/dp/B005HJRWRS,211.20,False,False,False,False,Prodigy Bundle Deal Savings 250 Ct Test Strips,https://m.media-amazon.com/images/I/51YDreBjKLL._AC_UL320_.jpg,1,6,6,False,0,USD,0.0,0.0,0,44,4.8
B015PXUZ0Q,https://www.amazon.com/dp/B015PXUZ0Q,3952.70,False,False,False,False,"Freestyle Precision Neo Blood Glucose Test Strips, 50 Strips",https://m.media-amazon.com/images/I/61Qww20b6CL._AC_UL320_.jpg,1,7,7,False,0,USD,0.0,0.0,0,841,4.7
B08JY4CMGZ,https://www.amazon.com/dp/B08JY4CMGZ,105.80,False,False,False,True,"RENPHO Blood Glucose Test Strips and Lancets Bundle Set (50 of Each) for use with RENPHO Diabetes Sugar Testing Meter, No ...",https://m.media-amazon.com/images/I/71Cbuk9W+aL._AC_UL320_.jpg,1,8,8,False,0,USD,0.0,0.0,0,23,4.6
B08G5BZQVL,https://www.amazon.com/dp/B08G5BZQVL,24088.50,False,False,False,True,KETO-MOJO GK+ Bluetooth Glucose & Ketone Testing Kit + Free APP for Ketosis & Diabetes Management. 20 Blood Test Strips (1...,https://m.media-amazon.com/images/I/71+EykbqwNL._AC_UL320_.jpg,1,9,9,False,0,USD,0.0,0.0,0,5353,4.5
B08L43FQ1S,https://www.amazon.com/dp/B08L43FQ1S,9384.00,False,False,False,True,2 x 50ct TRUE METRIX® NFRS Test Strips (100 Test Strips),https://m.media-amazon.com/images/I/61JqACmwyrL._AC_UL320_.jpg,1,10,10,True,0,USD,22.0,22.0,100,1955,4.8
B006GF3HT4,https://www.amazon.com/dp/B006GF3HT4,211.50,False,False,False,True,Accu- Check Mobile Test Cassettes 100 Tests,https://m.media-amazon.com/images/I/91oDqdk1JlL._AC_UL320_.jpg,1,11,11,False,0,USD,0.0,0.0,0,47,4.5
B008320DFE,https://www.amazon.com/dp/B008320DFE,1215.00,False,False,False,False,Accu-Chek SmartView Test Strips Box of 50,https://m.media-amazon.com/images/I/61TJI4+h91L._AC_UL320_.jpg,1,12,12,True,0,USD,64.94,64.94,100,270,4.5
B01IF552QS,https://www.amazon.com/dp/B01IF552QS,796.80,False,False,False,False,"Bionime GE100 Test Strips, 50 Count (Pack of 6)",https://m.media-amazon.com/images/I/51xvubEKlYL._AC_UL320_.jpg,1,13,13,False,0,USD,0.0,0.0,0,166,4.8
B08F5JKZ29,https://www.amazon.com/dp/B08F5JKZ29,1867.50,False,False,False,True,AlphaTRAK Blood Glucose Monitoring System - Includes 50 Test Strips,https://m.media-amazon.com/images/I/81ZoktQTYyL._AC_UL320_.jpg,1,14,14,False,0,USD,0.0,0.0,0,415,4.5
B001AXRELE,https://www.amazon.com/dp/B001AXRELE,3491.40,False,False,False,False,ACCU-CHEK Aviva Plus Mail Order Test Strips 50-Count Box,https://m.media-amazon.com/images/I/81S+RlukD-L._AC_UL320_.jpg,1,15,15,True,0,USD,21.99,21.99,100,759,4.6
B06XD9X5VK,https://www.amazon.com/dp/B06XD9X5VK,4450.50,False,False,False,True,McKesson 06-RE4051-43 True Metrix Self Monitoring Blood Glucose System,https://m.media-amazon.com/images/I/61z63HpK2AL._AC_UL320_.jpg,1,16,16,False,0,USD,0.0,0.0,0,989,4.5
B08KFG71MG,https://www.amazon.com/dp/B08KFG71MG,73.60,False,False,False,True,TRUE Metrix® AIR Starter Kit Plus TRUE METRIX® Blood Glucose Test Strips NFRS 100ct - 2 Pack (200 Test Strips),https://m.media-amazon.com/images/I/71hIAAvIFeL._AC_UL320_.jpg,1,17,17,True,0,USD,91.0,91.0,100,16,4.6
B07WH823M9,https://www.amazon.com/dp/B07WH823M9,225.40,False,False,False,True,"ONE-CARE 200 count Blood Glucose Test Strips, Precision Sugar Measurement for Diabetics, Monitor Your Diabetes (4 boxes of...",https://m.media-amazon.com/images/I/81EDAr8DkrL._AC_UL320_.jpg,1,18,18,False,0,USD,0.0,0.0,0,49,4.6
B00CJ06ES6,https://www.amazon.com/dp/B00CJ06ES6,188.00,False,False,False,True,GlucoNavii Blood Glucose Test Strips - 50 Ct Box,https://m.media-amazon.com/images/I/718knVt6-6L._AC_UL320_.jpg,1,19,19,False,0,USD,0.0,0.0,0,40,4.7
B094TT7VC3,https://www.amazon.com/dp/B094TT7VC3,189.20,False,False,False,True,"CURO G10 Glucose Home Test Kit : NFC Enabled Connect with CUROfit on iOS & Android Devices- Blood Sugar Monitor Device, 1...",https://m.media-amazon.com/images/I/61xeB14cb4L._AC_UL320_.jpg,1,20,20,False,0,USD,0.0,0.0,0,44,4.3
B018F4BVDM,https://www.amazon.com/dp/B018F4BVDM,19848.00,False,False,False,False,"ReliOn Prime Blood Glucose Test Strips, 100 Count, Single Pack",https://m.media-amazon.com/images/I/71lKjEv+h0L._AC_UL320_.jpg,1,21,21,False,0,USD,0.0,0.0,0,4135,4.8
B0923HDBX5,https://www.amazon.com/dp/B0923HDBX5,33.60,False,False,False,False,"Accu-Chek Test Kit Bundle: 200 Guide Test Strips, Control Solution",https://m.media-amazon.com/images/I/718GqnRj2UL._AC_UL320_.jpg,1,22,22,False,0,USD,0.0,0.0,0,7,4.8
B00F3J4FVS,https://www.amazon.com/dp/B00F3J4FVS,1748.00,False,False,False,False,"Advocate Redi-Code Glucose Test Strips 50/bx - Buy 4, Get 1 FREE",https://m.media-amazon.com/images/I/61QdsrcQJjL._AC_UL320_.jpg,1,23,23,False,0,USD,0.0,0.0,0,380,4.6
B0031ERL90,https://www.amazon.com/dp/B0031ERL90,519.80,False,False,False,True,AgaMatrix Presto Blood Glucose Meter,https://m.media-amazon.com/images/I/71hjVCcL23L._AC_UL320_.jpg,1,24,24,True,0,USD,12.01,12.01,100,113,4.6
B00D47H9HS,https://www.amazon.com/dp/B00D47H9HS,4339.20,False,False,False,False,Prodigy No Coding Blood Glucose Test Strips 300 Count (50 Strips x 6 Packs),https://m.media-amazon.com/images/I/61KcPAiYeqL._AC_UL320_.jpg,1,25,25,True,0,USD,38.99,38.99,100,904,4.8
B08KC5RN48,https://www.amazon.com/dp/B08KC5RN48,30.00,False,False,False,True,TRUE METRIX® GO Starter Kit with TRUE METRIX® Test Strips and TRUEplus® Lancet Bundle,https://m.media-amazon.com/images/I/71ck-52jt+L._AC_UL320_.jpg,1,26,26,True,0,USD,55.99,55.99,100,6,5.0
B08V8NJQC8,https://www.amazon.com/dp/B08V8NJQC8,32.40,False,False,False,False,FreeStyle Optium Neo Glaucometer with Freestyle Optium Neo 50 Test Strips,https://m.media-amazon.com/images/I/41wZG4fHOrL._AC_UL320_.jpg,1,27,27,False,0,USD,0.0,0.0,0,9,3.6
B08KFGKHK6,https://www.amazon.com/dp/B08KFGKHK6,56.40,False,False,False,True,TRUE METRIX® GO Starter Kit with TRUE METRIX® Blood Glucose Test Strips NFRS 100ct - 2 Pack (200 Test Strips),https://m.media-amazon.com/images/I/719c78v1HmL._AC_UL320_.jpg,1,28,28,True,0,USD,76.99,76.99,100,12,4.7
B09KC4TXZ7,https://www.amazon.com/dp/B09KC4TXZ7,364.00,False,False,False,True,"Sponsored Ad - Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit ...",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,1,29,29,False,0,USD,0.0,0.0,0,91,4.0
B093GK1VYD,https://www.amazon.com/dp/B093GK1VYD,198.00,False,False,False,True,Sponsored Ad - Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter wit...,https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,1,30,30,False,0,USD,0.0,0.0,0,44,4.5
B07G3BNXR6,https://www.amazon.com/dp/B07G3BNXR6,41039.20,False,False,False,True,Sponsored Ad - DARIO Blood Glucose Monitor Kit Test Your Blood Sugar Levels and Estimate A1c After 3m. Kit Includes: Gluco...,https://m.media-amazon.com/images/I/61oi8JnoYMS._AC_UL320_.jpg,1,31,31,False,0,USD,0.0,0.0,0,9544,4.3
B00TYUFQW4,https://www.amazon.com/dp/B00TYUFQW4,691.20,False,False,False,True,Quintet AC Glucose Strip 50/bx,https://m.media-amazon.com/images/I/41DpIKbYqcS._AC_UL320_.jpg,1,32,32,False,0,USD,0.0,0.0,0,144,4.8
B06W53ZLTK,https://www.amazon.com/dp/B06W53ZLTK,13564.20,False,False,False,False,The CONTOUR NEXT ONE Blood Glucose Monitoring System,https://m.media-amazon.com/images/I/819qLVNzPhL._AC_UL320_.jpg,1,34,34,True,0,USD,19.07,19.07,100,2886,4.7
B0881FD3XN,https://www.amazon.com/dp/B0881FD3XN,216.20,False,False,False,True,"MediVena ONE-CARE Glucose Test Strips (50 Count) for use with ONE-CARE Meter - Blood Sugar Monitoring by Diabetics, Box of 50",https://m.media-amazon.com/images/I/71nQ-ftNl-L._AC_UL320_.jpg,1,35,35,False,0,USD,0.0,0.0,0,46,4.7
B07JPYMWYZ,https://www.amazon.com/dp/B07JPYMWYZ,21756.30,False,False,False,True,Dario 100 Blood Glucose No Coding Needed Test Strips Cartridge Set - Only for The Dario All-in-One Lancing Device and Mete...,https://m.media-amazon.com/images/I/61nVnJSJhzL._AC_UL320_.jpg,1,36,36,True,0,USD,59.99,59.99,100,4629,4.7
B00OMFWJP8,https://www.amazon.com/dp/B00OMFWJP8,828.00,False,False,False,False,"Medline EvenCare G2 Blood Glucose Monitoring System Starter Kit, Includes Meter, Batteries, Lancing Device, 10 Lancets, 10...",https://m.media-amazon.com/images/I/81wO0VtcD1L._AC_UL320_.jpg,1,37,37,False,0,USD,0.0,0.0,0,180,4.6
B07RMYD9SC,https://www.amazon.com/dp/B07RMYD9SC,10522.10,False,False,False,False,Accu-Chek Instant glucometer with 10 Test Strips Free (White),https://m.media-amazon.com/images/I/51w4vQ9KuFL._AC_UL320_.jpg,1,38,38,False,0,USD,0.0,0.0,0,2447,4.3
B08PVZKVL4,https://www.amazon.com/dp/B08PVZKVL4,1316.00,False,False,False,True,OneTouch Verio Test Strips and OneTouch Delica Plus Lancets for Diabetes Testing | 60-Count Value Pack (30 Lancets & 30 Te...,https://m.media-amazon.com/images/I/71bSUTFKsTL._AC_UL320_.jpg,1,39,39,False,0,USD,0.0,0.0,0,280,4.7
B08KFK7M3N,https://www.amazon.com/dp/B08KFK7M3N,67.20,False,False,False,True,TRUE METRIX® Starter Kit Plus TRUE METRIX® Blood Glucose Test Strips NFRS 100ct - 2 Pack (200 Test Strips),https://m.media-amazon.com/images/I/71v2HeGQdGL._AC_UL320_.jpg,1,40,40,True,0,USD,81.99,81.99,100,14,4.8
B00258KM0S,https://www.amazon.com/dp/B00258KM0S,1984.40,False,False,False,True,"OneTouch Ultra Control Solution for Blood Glucose Meters, Test Strips - 0.126 Fl Oz",https://m.media-amazon.com/images/I/71dJXNf89JL._AC_UL320_.jpg,1,41,41,False,0,USD,0.0,0.0,0,451,4.4
B071SH4STX,https://www.amazon.com/dp/B071SH4STX,713.00,False,False,False,False,CJ542050BX - GLUCOCARD Shine Blood Glucose Test Strip (50 count),https://m.media-amazon.com/images/I/4114X9kYShL._AC_UL320_.jpg,1,42,42,False,0,USD,0.0,0.0,0,155,4.6
B0945ZWBWM,https://www.amazon.com/dp/B0945ZWBWM,61.10,False,False,False,True,"Next-Level-Med Diabetes Testing Kit - Includes 200 Strips, 200 Lancets, 1 EZ Blood Glucose Meter, 1 Lancing Device, 1 Cont...",https://m.media-amazon.com/images/I/61LfO7-HWhL._AC_UL320_.jpg,1,43,43,False,0,USD,0.0,0.0,0,13,4.7
B00Y4KOBWK,https://www.amazon.com/dp/B00Y4KOBWK,6182.40,False,False,False,True,True Metrix Blood Glucose Test Strips Box of 50,https://m.media-amazon.com/images/I/6127qkwgavL._AC_UL320_.jpg,1,44,44,True,0,USD,18.29,18.29,100,1288,4.8
B00HA7228O,https://www.amazon.com/dp/B00HA7228O,50.00,False,False,False,False,ACCU-CHEK SmartView Test Strips 50 Each (Pack of 3),https://m.media-amazon.com/images/I/81XQoDtTJaL._AC_UL320_.jpg,1,45,45,False,0,USD,0.0,0.0,0,10,5.0
B004WHU3EU,https://www.amazon.com/dp/B004WHU3EU,1616.80,False,False,False,False,"Accu-Chek Aviva Meter Blood Glucose Diabetes Testing Kit with Aviva Meter, Softclix Lancing Device, and 10 Lancets",https://m.media-amazon.com/images/I/71+T2OFuLFL._AC_UL320_.jpg,1,46,46,False,0,USD,0.0,0.0,0,344,4.7
B07KCKGW8J,https://www.amazon.com/dp/B07KCKGW8J,326.80,False,False,False,True,Reliable Diathrive Blood Sugar Test Kit & Blood Glucose Monitoring System – 4 Second Results! Glucometer/Glucose Meter Kit...,https://m.media-amazon.com/images/I/81IMTCO1L9L._AC_UL320_.jpg,1,47,47,False,0,USD,0.0,0.0,0,76,4.3
B07D9S14SN,https://www.amazon.com/dp/B07D9S14SN,3508.80,False,False,False,True,One Drop Glucose Test Strips (50 Count)—Compatible with One Drop Glucose Meter and Diabetes Starter Kit,https://m.media-amazon.com/images/I/51E0THoutXL._AC_UL320_.jpg,1,48,48,False,0,USD,0.0,0.0,0,816,4.3
B00F45UYUM,https://www.amazon.com/dp/B00F45UYUM,553.50,False,False,False,False,Easy Touch Glucose Monitor Kit Combo (Meter Kit and Test Strips 100ct),https://m.media-amazon.com/images/I/41R0+nzRN6L._AC_UL320_.jpg,1,49,49,False,0,USD,0.0,0.0,0,123,4.5
B07FZR2JV6,https://www.amazon.com/dp/B07FZR2JV6,34.40,False,False,False,True,"Blood Glucose Monitor, Carejoy Electronic Glucometer Digital Handheld Diabetes Test Meter Monitor Kit with 50 Free Test St...",https://m.media-amazon.com/images/I/61d3H7Tp5QS._AC_UL320_.jpg,1,50,50,True,0,USD,23.99,23.99,100,8,4.3
B092QQ37W3,https://www.amazon.com/dp/B092QQ37W3,98.40,False,False,False,False,"Diabetes Testing Kit Electronic Glucometer Digital Handheld Blood Glucose Monitor 50 Test Strips, 50 Lancets",https://m.media-amazon.com/images/I/61ZzvDtw2kS._AC_UL320_.jpg,1,51,51,False,0,USD,0.0,0.0,0,24,4.1
B094VL1SML,https://www.amazon.com/dp/B094VL1SML,180.40,False,False,False,True,"FORA 6 Connect Blood Glucose Set with 1 Meter, 50 Test Strips, 50 Lancets, Painless Design Lancing Device, Carry Case, Acc...",https://m.media-amazon.com/images/I/61C-jIPw9FS._AC_UL320_.jpg,1,52,52,False,0,USD,0.0,0.0,0,41,4.4
B00D46QOXY,https://www.amazon.com/dp/B00D46QOXY,1034.00,False,False,False,True,Prodigy No Coding Blood Glucose Test Strips 500 Count,https://m.media-amazon.com/images/I/71IHR7rmiTS._AC_UL320_.jpg,1,53,53,True,0,USD,109.95,109.95,100,220,4.7
B08KFHB61D,https://www.amazon.com/dp/B08KFHB61D,464.60,False,False,False,True,Bundle & Save Dario Diabetes Blood Glucose Meter Kit. Test Blood Sugar Estimate A1c. All-in-One Smart Blood Sugar Monitor...,https://m.media-amazon.com/images/I/61UtxF2NysL._AC_UL320_.jpg,1,54,54,False,0,USD,0.0,0.0,0,101,4.6
B00Q3YYUW6,https://www.amazon.com/dp/B00Q3YYUW6,25.80,False,False,False,True,"Medline Evencare G2 Blood Glucose Test Strips, For self-testing with Evencare G2 Monitoring System (Pack of 600) (MPH1550)",https://m.media-amazon.com/images/I/61iSwNGlF7L._AC_UL320_.jpg,1,55,55,False,0,USD,0.0,0.0,0,6,4.3
B09NR96K3D,https://www.amazon.com/dp/B09NR96K3D,52.80,False,False,False,True,"Sponsored Ad - Agrose Blood Glucose Monitor Kit， 100 Test Strips for Diabetes， 100 Blood Sampling Needles, 1 Glucometer， C...",https://m.media-amazon.com/images/I/51bQrgLkr7L._AC_UL320_.jpg,1,56,56,False,0,USD,0.0,0.0,0,12,4.4
B01AK8YDE0,https://www.amazon.com/dp/B01AK8YDE0,2119.70,False,False,False,True,Sponsored Ad - PetTest Diabetes Blood Glucose Tests Strips for Dogs and Cats for use with PetTest Glucose Monitor (50 Strips),https://m.media-amazon.com/images/I/71G3imbXQwL._AC_UL320_.jpg,1,57,57,False,0,USD,0.0,0.0,0,451,4.7
B01CF4M5EM,https://www.amazon.com/dp/B01CF4M5EM,37.80,False,False,False,False,QUINTET AC Blood Glucose Monitoring System,https://m.media-amazon.com/images/I/51AgrDNtRNL._AC_UL320_.jpg,1,35,35,False,0,USD,0.0,0.0,0,9,4.2
B007CLRD3W,https://www.amazon.com/dp/B007CLRD3W,151.20,False,False,False,False,TRUEresult Blood Glucose Monitoring System,https://m.media-amazon.com/images/I/71sH9V3CfAL._AC_UL320_.jpg,1,36,36,False,0,USD,0.0,0.0,0,42,3.6
B000REPUXG,https://www.amazon.com/dp/B000REPUXG,503.10,False,False,False,False,Bayer's Breeze2 Blood Glucose Monitoring System,https://m.media-amazon.com/images/I/815HRwsnS5S._AC_UL320_.jpg,1,37,37,False,0,USD,0.0,0.0,0,117,4.3
B00DVK3N3C,https://www.amazon.com/dp/B00DVK3N3C,57.40,False,False,False,False,EasyComforts Advocate RediCode Speaking Meter,https://m.media-amazon.com/images/I/81tEz7vqVEL._AC_UL320_.jpg,1,44,44,False,0,USD,0.0,0.0,0,14,4.1
B01GGGS8BE,https://www.amazon.com/dp/B01GGGS8BE,1348.80,False,False,False,True,Sponsored Ad - Care Touch Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing - 200 Lancets pack of 1,https://m.media-amazon.com/images/I/7180bRvdSdL._AC_UL320_.jpg,1,1,1,True,0,USD,6.93,6.93,100,281,4.8
